sample_idx,baseline,avg_kl,exact_match,num_masks
93,untouched,3.958845615386963,0,1
93,random_token,13.044458389282227,0,1
93,cond_argmax,11.850969314575195,0,1
93,cond_sample,14.061400413513184,0,1
93,cond_topk_rescore,7.765711307525635,0,1
93,gibbs,3.958845615386963,0,1
94,ground_truth,-8.081321167807687e-10,1,1
94,untouched,9.411065101623535,0,1
94,random_token,7.080862998962402,0,1
94,cond_argmax,8.36744213104248,0,1
94,cond_sample,16.207599639892578,0,1
94,cond_topk_rescore,2.1968560218811035,0,1
94,gibbs,9.411065101623535,0,1
95,ground_truth,-3.096647560596466e-08,1,1
95,untouched,15.291269302368164,0,1
95,random_token,12.107062339782715,0,1
95,cond_argmax,8.216034889221191,0,1
95,cond_sample,12.292742729187012,0,1
95,cond_topk_rescore,6.4607319831848145,0,1
95,gibbs,9.669778823852539,0,1
96,ground_truth,2.2351734685344127e-08,1,1
96,untouched,8.010001182556152,0,1
96,random_token,8.091780662536621,0,1
96,cond_argmax,6.7567219734191895,0,1
96,cond_sample,6.7567219734191895,0,1
96,cond_topk_rescore,6.7567219734191895,0,1
96,gibbs,6.7567219734191895,0,1
97,ground_truth,-1.977321062440751e-08,1,1
97,untouched,18.379898071289062,0,1
97,random_token,9.061847686767578,0,1
97,cond_argmax,11.408138275146484,0,1
97,cond_sample,10.495891571044922,0,1
97,cond_topk_rescore,10.495891571044922,0,1
97,gibbs,10.495891571044922,0,1
98,ground_truth,-1.4666297509791093e-08,1,1
98,untouched,8.759000778198242,0,1
98,random_token,3.4698784351348877,0,1
98,cond_argmax,2.494131326675415,0,1
98,cond_sample,2.494131326675415,0,1
98,cond_topk_rescore,2.494131326675415,0,1
98,gibbs,2.494131326675415,0,1
99,ground_truth,-1.3690441846847534e-07,1,1
99,untouched,7.9855194091796875,0,1
99,random_token,7.241691589355469,0,1
99,cond_argmax,10.158866882324219,0,1
99,cond_sample,10.158866882324219,0,1
99,cond_topk_rescore,-1.3690441846847534e-07,1,1
99,gibbs,10.158866882324219,0,1
100,ground_truth,-2.7241185307502747e-08,1,1
100,untouched,11.393115997314453,0,1
100,random_token,12.359759330749512,0,1
100,cond_argmax,2.66255521774292,0,1
100,cond_sample,2.66255521774292,0,1
100,cond_topk_rescore,2.66255521774292,0,1
100,gibbs,2.66255521774292,0,1
101,ground_truth,2.328304127274805e-08,1,1
101,untouched,5.986767768859863,0,1
101,random_token,13.767762184143066,0,1
101,cond_argmax,4.227517127990723,0,1
101,cond_sample,4.227517127990723,0,1
101,cond_topk_rescore,4.227517127990723,0,1
101,gibbs,4.227517127990723,0,1
102,ground_truth,7.710241334279999e-10,1,1
102,untouched,15.936173439025879,0,1
102,random_token,5.334656715393066,0,1
102,cond_argmax,10.017718315124512,0,1
102,cond_sample,10.017718315124512,0,1
102,cond_topk_rescore,3.5726418495178223,0,1
102,gibbs,3.5943894386291504,0,1
103,ground_truth,-3.154099204039085e-08,1,1
103,untouched,13.62392807006836,0,1
103,random_token,9.288042068481445,0,1
103,cond_argmax,18.068723678588867,0,1
103,cond_sample,18.068723678588867,0,1
103,cond_topk_rescore,11.504762649536133,0,1
103,gibbs,13.62392807006836,0,1
104,ground_truth,-1.6065314412117004e-08,1,1
104,untouched,9.07303237915039,0,1
104,random_token,9.701696395874023,0,1
104,cond_argmax,4.717546463012695,0,1
104,cond_sample,14.671161651611328,0,1
104,cond_topk_rescore,11.381397247314453,0,1
104,gibbs,9.07303237915039,0,1
105,ground_truth,-3.026798367500305e-09,1,1
105,untouched,0.3123375177383423,0,1
105,random_token,3.5817737579345703,0,1
105,cond_argmax,9.771106719970703,0,1
105,cond_sample,12.032268524169922,0,1
105,cond_topk_rescore,9.771106719970703,0,1
105,gibbs,9.771106719970703,0,1
106,ground_truth,4.5634578782483004e-08,1,1
106,untouched,10.346558570861816,0,1
106,random_token,11.560673713684082,0,1
106,cond_argmax,11.001436233520508,0,1
106,cond_sample,10.624751091003418,0,1
106,cond_topk_rescore,10.188920021057129,0,1
106,gibbs,10.346558570861816,0,1
107,ground_truth,-4.638422979041934e-11,1,1
107,untouched,12.194875717163086,0,1
107,random_token,14.533156394958496,0,1
107,cond_argmax,-4.638422979041934e-11,1,1
107,cond_sample,-4.638422979041934e-11,1,1
107,cond_topk_rescore,-4.638422979041934e-11,1,1
107,gibbs,5.043430328369141,0,1
108,ground_truth,-2.9787770472466946e-08,1,1
108,untouched,9.67619514465332,0,1
108,random_token,9.786627769470215,0,1
108,cond_argmax,5.344772815704346,0,1
108,cond_sample,8.971126556396484,0,1
108,cond_topk_rescore,8.971126556396484,0,1
108,gibbs,8.971126556396484,0,1
109,ground_truth,1.0011717677116394e-08,1,1
109,untouched,15.153631210327148,0,1
109,random_token,16.93120765686035,0,1
109,cond_argmax,18.715415954589844,0,1
109,cond_sample,18.715415954589844,0,1
109,cond_topk_rescore,14.82897663116455,0,1
109,gibbs,15.153631210327148,0,1
110,ground_truth,-3.1014502077653106e-10,1,1
110,untouched,7.745421409606934,0,1
110,random_token,7.090188980102539,0,1
110,cond_argmax,-3.1014502077653106e-10,1,1
110,cond_sample,-3.1014502077653106e-10,1,1
110,cond_topk_rescore,-3.1014502077653106e-10,1,1
110,gibbs,-3.1014502077653106e-10,1,1
111,ground_truth,-3.4924596548080444e-08,1,1
111,untouched,9.217630386352539,0,1
111,random_token,6.523826599121094,0,1
111,cond_argmax,6.866879463195801,0,1
111,cond_sample,10.241353988647461,0,1
111,cond_topk_rescore,8.45091724395752,0,1
111,gibbs,8.504111289978027,0,1
112,ground_truth,-1.0244548320770264e-08,1,1
112,untouched,6.929288864135742,0,1
112,random_token,11.098404884338379,0,1
112,cond_argmax,12.432915687561035,0,1
112,cond_sample,12.432915687561035,0,1
112,cond_topk_rescore,-1.0244548320770264e-08,1,1
112,gibbs,6.929288864135742,0,1
113,ground_truth,-3.1014502077653106e-10,1,1
113,untouched,3.269939422607422,0,1
113,random_token,8.70939826965332,0,1
113,cond_argmax,-3.1014502077653106e-10,1,1
113,cond_sample,-3.1014502077653106e-10,1,1
113,cond_topk_rescore,2.406641960144043,0,1
113,gibbs,-3.1014502077653106e-10,1,1
114,ground_truth,2.2351741790771484e-08,1,1
114,untouched,30.058712005615234,0,1
114,random_token,24.130706787109375,0,1
114,cond_argmax,22.343713760375977,0,1
114,cond_sample,14.896575927734375,0,1
114,cond_topk_rescore,2.2351741790771484e-08,1,1
114,gibbs,2.2351741790771484e-08,1,1
115,ground_truth,-2.9469106266333256e-08,1,1
115,untouched,9.29916763305664,0,1
115,random_token,11.894885063171387,0,1
115,cond_argmax,8.612966537475586,0,1
115,cond_sample,8.612966537475586,0,1
115,cond_topk_rescore,8.067829132080078,0,1
115,gibbs,9.29916763305664,0,1
116,ground_truth,2.0099832909181714e-10,1,1
116,untouched,11.920570373535156,0,1
116,random_token,9.954216003417969,0,1
116,cond_argmax,9.949460983276367,0,1
116,cond_sample,2.0099832909181714e-10,1,1
116,cond_topk_rescore,8.712278366088867,0,1
116,gibbs,10.072381973266602,0,1
117,ground_truth,-3.733699127650425e-09,1,1
117,untouched,3.4860007762908936,0,1
117,random_token,3.8377370834350586,0,1
117,cond_argmax,10.931421279907227,0,1
117,cond_sample,10.931421279907227,0,1
117,cond_topk_rescore,-3.733699127650425e-09,1,1
117,gibbs,3.4860007762908936,0,1
118,ground_truth,1.816079020500183e-08,1,1
118,untouched,14.833827018737793,0,1
118,random_token,20.50615692138672,0,1
118,cond_argmax,17.12137222290039,0,1
118,cond_sample,17.12137222290039,0,1
118,cond_topk_rescore,14.205333709716797,0,1
118,gibbs,14.205333709716797,0,1
119,ground_truth,5.958693805041548e-08,1,1
119,untouched,5.498840808868408,0,1
119,random_token,10.628446578979492,0,1
119,cond_argmax,10.52470588684082,0,1
119,cond_sample,10.52470588684082,0,1
119,cond_topk_rescore,6.216824531555176,0,1
119,gibbs,7.3709516525268555,0,1
120,ground_truth,9.289942681789398e-08,1,1
120,untouched,8.564193725585938,0,1
120,random_token,11.941427230834961,0,1
120,cond_argmax,16.892990112304688,0,1
120,cond_sample,16.892990112304688,0,1
120,cond_topk_rescore,9.440576553344727,0,1
120,gibbs,8.564193725585938,0,1
121,ground_truth,-7.48746060708072e-08,1,1
121,untouched,13.927263259887695,0,1
121,random_token,7.8339948654174805,0,1
121,cond_argmax,10.170799255371094,0,1
121,cond_sample,10.170799255371094,0,1
121,cond_topk_rescore,-7.48746060708072e-08,1,1
121,gibbs,13.927263259887695,0,1
122,ground_truth,-9.40644895308651e-10,1,1
122,untouched,14.491050720214844,0,1
122,random_token,11.598525047302246,0,1
122,cond_argmax,12.246461868286133,0,1
122,cond_sample,12.531898498535156,0,1
122,cond_topk_rescore,0.037280499935150146,0,1
122,gibbs,14.491050720214844,0,1
123,ground_truth,4.0279701352119446e-08,1,1
123,untouched,6.293930530548096,0,1
123,random_token,6.203698635101318,0,1
123,cond_argmax,0.2700324058532715,0,1
123,cond_sample,4.487395286560059,0,1
123,cond_topk_rescore,4.0279701352119446e-08,1,1
123,gibbs,6.293930530548096,0,1
124,ground_truth,3.058175934711471e-10,1,1
124,untouched,3.4403226375579834,0,1
124,random_token,10.216089248657227,0,1
124,cond_argmax,18.893428802490234,0,1
124,cond_sample,18.893428802490234,0,1
124,cond_topk_rescore,3.058175934711471e-10,1,1
124,gibbs,3.4403226375579834,0,1
125,ground_truth,-9.313225746154785e-08,1,1
125,untouched,10.448978424072266,0,1
125,random_token,7.118311882019043,0,1
125,cond_argmax,-9.313225746154785e-08,1,1
125,cond_sample,-9.313225746154785e-08,1,1
125,cond_topk_rescore,-9.313225746154785e-08,1,1
125,gibbs,-9.313225746154785e-08,1,1
126,ground_truth,-4.540197551250458e-08,1,1
126,untouched,7.323561191558838,0,1
126,random_token,7.281734466552734,0,1
126,cond_argmax,14.453034400939941,0,1
126,cond_sample,14.453034400939941,0,1
126,cond_topk_rescore,-4.540197551250458e-08,1,1
126,gibbs,-4.540197551250458e-08,1,1
127,ground_truth,2.9751754837548106e-08,1,1
127,untouched,12.665481567382812,0,1
127,random_token,14.6043119430542,0,1
127,cond_argmax,12.614603042602539,0,1
127,cond_sample,12.614603042602539,0,1
127,cond_topk_rescore,2.9751754837548106e-08,1,1
127,gibbs,12.665481567382812,0,1
128,ground_truth,2.561137080192566e-09,1,1
128,untouched,9.163864135742188,0,1
128,random_token,9.373605728149414,0,1
128,cond_argmax,9.653353691101074,0,1
128,cond_sample,9.653353691101074,0,1
128,cond_topk_rescore,2.561137080192566e-09,1,1
128,gibbs,9.653353691101074,0,1
129,ground_truth,7.450676520193156e-09,1,1
129,untouched,11.599766731262207,0,1
129,random_token,9.220483779907227,0,1
129,cond_argmax,24.346595764160156,0,1
129,cond_sample,20.18688201904297,0,1
129,cond_topk_rescore,20.249792098999023,0,1
129,gibbs,11.599766731262207,0,1
130,ground_truth,1.0943040251731873e-08,1,1
130,untouched,6.347518444061279,0,1
130,random_token,5.971662521362305,0,1
130,cond_argmax,1.0943040251731873e-08,1,1
130,cond_sample,4.51846981048584,0,1
130,cond_topk_rescore,1.0943040251731873e-08,1,1
130,gibbs,0.20108702778816223,0,1
131,ground_truth,2.9805129031501565e-08,1,1
131,untouched,12.609288215637207,0,1
131,random_token,9.360044479370117,0,1
131,cond_argmax,16.672740936279297,0,1
131,cond_sample,16.672740936279297,0,1
131,cond_topk_rescore,2.9805129031501565e-08,1,1
131,gibbs,12.609288215637207,0,1
132,ground_truth,3.713525842385934e-08,1,1
132,untouched,15.402153015136719,0,1
132,random_token,21.39799690246582,0,1
132,cond_argmax,18.024751663208008,0,1
132,cond_sample,23.115182876586914,0,1
132,cond_topk_rescore,12.935754776000977,0,1
132,gibbs,15.402153015136719,0,1
133,ground_truth,-1.4901161193847656e-08,1,1
133,untouched,8.157659530639648,0,1
133,random_token,19.968822479248047,0,1
133,cond_argmax,15.622532844543457,0,1
133,cond_sample,15.622532844543457,0,1
133,cond_topk_rescore,18.043935775756836,0,1
133,gibbs,8.157659530639648,0,1
134,ground_truth,-2.561137080192566e-08,1,1
134,untouched,10.368354797363281,0,1
134,random_token,1.3697474002838135,0,1
134,cond_argmax,0.24914763867855072,0,1
134,cond_sample,4.964190483093262,0,1
134,cond_topk_rescore,1.5790183544158936,0,1
134,gibbs,6.686130523681641,0,1
135,ground_truth,2.156980372092221e-09,1,1
135,untouched,3.5581376552581787,0,1
135,random_token,4.332284927368164,0,1
135,cond_argmax,11.947784423828125,0,1
135,cond_sample,10.842913627624512,0,1
135,cond_topk_rescore,8.69386100769043,0,1
135,gibbs,14.08246898651123,0,1
136,ground_truth,4.469916348170955e-08,1,1
136,untouched,10.270042419433594,0,1
136,random_token,8.367416381835938,0,1
136,cond_argmax,15.758489608764648,0,1
136,cond_sample,12.18884563446045,0,1
136,cond_topk_rescore,6.664571762084961,0,1
136,gibbs,12.18884563446045,0,1
137,ground_truth,5.159790816833265e-08,1,1
137,untouched,8.000067710876465,0,1
137,random_token,7.0351362228393555,0,1
137,cond_argmax,5.159790816833265e-08,1,1
137,cond_sample,17.038021087646484,0,1
137,cond_topk_rescore,5.159790816833265e-08,1,1
137,gibbs,5.159790816833265e-08,1,1
138,ground_truth,-2.2351741790771484e-08,1,1
138,untouched,11.576269149780273,0,1
138,random_token,6.8510050773620605,0,1
138,cond_argmax,1.0052883625030518,0,1
138,cond_sample,1.0052883625030518,0,1
138,cond_topk_rescore,1.0391777753829956,0,1
138,gibbs,11.576269149780273,0,1
139,ground_truth,1.6763806343078613e-08,1,1
139,untouched,7.919559001922607,0,1
139,random_token,16.236629486083984,0,1
139,cond_argmax,8.122963905334473,0,1
139,cond_sample,8.122963905334473,0,1
139,cond_topk_rescore,1.6763806343078613e-08,1,1
139,gibbs,1.6763806343078613e-08,1,1
140,ground_truth,0.0,1,1
140,untouched,9.552821159362793,0,1
140,random_token,0.11917148530483246,0,1
140,cond_argmax,6.0756683349609375,0,1
140,cond_sample,3.2127556800842285,0,1
140,cond_topk_rescore,6.0756683349609375,0,1
140,gibbs,6.0756683349609375,0,1
141,ground_truth,-1.3247809516059306e-09,1,1
141,untouched,3.5348167419433594,0,1
141,random_token,16.614526748657227,0,1
141,cond_argmax,14.196028709411621,0,1
141,cond_sample,14.196028709411621,0,1
141,cond_topk_rescore,0.12642736732959747,0,1
141,gibbs,3.5348167419433594,0,1
142,ground_truth,-7.828679926547011e-09,1,1
142,untouched,5.651522636413574,0,1
142,random_token,0.9375172257423401,0,1
142,cond_argmax,0.6923054456710815,0,1
142,cond_sample,1.5783355236053467,0,1
142,cond_topk_rescore,1.108762264251709,0,1
142,gibbs,0.6923054456710815,0,1
143,ground_truth,-1.2869350030086935e-10,1,1
143,untouched,19.585960388183594,0,1
143,random_token,11.436805725097656,0,1
143,cond_argmax,4.595124244689941,0,1
143,cond_sample,4.595124244689941,0,1
143,cond_topk_rescore,4.595124244689941,0,1
143,gibbs,4.595124244689941,0,1
144,ground_truth,-1.1641542840834518e-08,1,1
144,untouched,1.0589234828948975,0,1
144,random_token,0.009580215439200401,0,1
144,cond_argmax,0.0035657547414302826,0,1
144,cond_sample,0.0026093977503478527,0,1
144,cond_topk_rescore,0.0035657547414302826,0,1
144,gibbs,1.0589234828948975,0,1
145,ground_truth,3.817898175384471e-08,1,1
145,untouched,7.0373430252075195,0,1
145,random_token,12.335907936096191,0,1
145,cond_argmax,11.603761672973633,0,1
145,cond_sample,7.860219478607178,0,1
145,cond_topk_rescore,3.817898175384471e-08,1,1
145,gibbs,3.817898175384471e-08,1,1
146,ground_truth,3.979507834372953e-09,1,1
146,untouched,0.030920308083295822,0,1
146,random_token,0.5337489247322083,0,1
146,cond_argmax,0.001199650578200817,0,1
146,cond_sample,0.001199650578200817,0,1
146,cond_topk_rescore,0.0030698042828589678,0,1
146,gibbs,0.0030698042828589678,0,1
147,ground_truth,6.28642737865448e-09,1,1
147,untouched,8.91301155090332,0,1
147,random_token,6.741194248199463,0,1
147,cond_argmax,8.307098388671875,0,1
147,cond_sample,8.307098388671875,0,1
147,cond_topk_rescore,3.499032974243164,0,1
147,gibbs,8.626031875610352,0,1
148,ground_truth,7.450580596923828e-09,1,1
148,untouched,8.78564739227295,0,1
148,random_token,8.199532508850098,0,1
148,cond_argmax,7.450580596923828e-09,1,1
148,cond_sample,7.450580596923828e-09,1,1
148,cond_topk_rescore,7.450580596923828e-09,1,1
148,gibbs,7.450580596923828e-09,1,1
149,ground_truth,-3.1760293950355845e-08,1,1
149,untouched,8.432247161865234,0,1
149,random_token,6.0306620597839355,0,1
149,cond_argmax,-3.1760293950355845e-08,1,1
149,cond_sample,4.553592681884766,0,1
149,cond_topk_rescore,4.553592681884766,0,1
149,gibbs,-3.1760293950355845e-08,1,1
150,ground_truth,1.3969838619232178e-08,1,1
150,untouched,12.20283317565918,0,1
150,random_token,9.93724536895752,0,1
150,cond_argmax,16.71609115600586,0,1
150,cond_sample,16.71609115600586,0,1
150,cond_topk_rescore,1.3969838619232178e-08,1,1
150,gibbs,12.20283317565918,0,1
151,ground_truth,-6.659075069137543e-08,1,1
151,untouched,10.136669158935547,0,1
151,random_token,8.743906021118164,0,1
151,cond_argmax,12.861108779907227,0,1
151,cond_sample,12.861108779907227,0,1
151,cond_topk_rescore,-6.659075069137543e-08,1,1
151,gibbs,7.575403213500977,0,1
152,ground_truth,3.026735839739558e-08,1,1
152,untouched,9.13176155090332,0,1
152,random_token,7.733263969421387,0,1
152,cond_argmax,15.73038101196289,0,1
152,cond_sample,15.73038101196289,0,1
152,cond_topk_rescore,15.73038101196289,0,1
152,gibbs,15.73038101196289,0,1
153,ground_truth,-5.8673322200775146e-08,1,1
153,untouched,8.34505844116211,0,1
153,random_token,6.1205034255981445,0,1
153,cond_argmax,2.78672456741333,0,1
153,cond_sample,2.78672456741333,0,1
153,cond_topk_rescore,2.826845169067383,0,1
153,gibbs,2.78672456741333,0,1
154,ground_truth,-2.2355493456416298e-08,1,1
154,untouched,9.397049903869629,0,1
154,random_token,10.904626846313477,0,1
154,cond_argmax,5.201109886169434,0,1
154,cond_sample,10.513162612915039,0,1
154,cond_topk_rescore,10.048136711120605,0,1
154,gibbs,8.43701457977295,0,1
155,ground_truth,-3.725302377688422e-08,1,1
155,untouched,21.80520248413086,0,1
155,random_token,8.017887115478516,0,1
155,cond_argmax,10.899455070495605,0,1
155,cond_sample,10.899455070495605,0,1
155,cond_topk_rescore,-3.725302377688422e-08,1,1
155,gibbs,10.172109603881836,0,1
156,ground_truth,-2.6775524020195007e-08,1,1
156,untouched,0.5462433695793152,0,1
156,random_token,0.47617021203041077,0,1
156,cond_argmax,0.006161491386592388,0,1
156,cond_sample,0.006161491386592388,0,1
156,cond_topk_rescore,0.006161491386592388,0,1
156,gibbs,0.006161491386592388,0,1
157,ground_truth,1.0946621387120103e-09,1,1
157,untouched,7.409592628479004,0,1
157,random_token,8.956344604492188,0,1
157,cond_argmax,11.403816223144531,0,1
157,cond_sample,8.888608932495117,0,1
157,cond_topk_rescore,1.0946621387120103e-09,1,1
157,gibbs,12.233898162841797,0,1
158,ground_truth,5.471520125865936e-09,1,1
158,untouched,12.564260482788086,0,1
158,random_token,9.274950981140137,0,1
158,cond_argmax,10.25401782989502,0,1
158,cond_sample,14.556734085083008,0,1
158,cond_topk_rescore,5.471520125865936e-09,1,1
158,gibbs,10.25401782989502,0,1
159,ground_truth,8.939013440567578e-08,1,1
159,untouched,6.916153430938721,0,1
159,random_token,3.9285733699798584,0,1
159,cond_argmax,7.276615142822266,0,1
159,cond_sample,10.552836418151855,0,1
159,cond_topk_rescore,0.26640427112579346,0,1
159,gibbs,0.2986849546432495,0,1
160,ground_truth,2.6891484594671056e-08,1,1
160,untouched,6.153808116912842,0,1
160,random_token,13.759676933288574,0,1
160,cond_argmax,9.774646759033203,0,1
160,cond_sample,9.774646759033203,0,1
160,cond_topk_rescore,2.6891484594671056e-08,1,1
160,gibbs,6.153808116912842,0,1
161,ground_truth,-2.346075689274585e-08,1,1
161,untouched,8.051076889038086,0,1
161,random_token,14.735258102416992,0,1
161,cond_argmax,14.736092567443848,0,1
161,cond_sample,14.736092567443848,0,1
161,cond_topk_rescore,7.987846851348877,0,1
161,gibbs,14.736092567443848,0,1
162,ground_truth,-3.096647560596466e-08,1,1
162,untouched,10.715670585632324,0,1
162,random_token,12.710314750671387,0,1
162,cond_argmax,8.216034889221191,0,1
162,cond_sample,7.8035197257995605,0,1
162,cond_topk_rescore,9.258546829223633,0,1
162,gibbs,8.216034889221191,0,1
163,ground_truth,-4.656612873077393e-10,1,1
163,untouched,3.869194746017456,0,1
163,random_token,4.115795612335205,0,1
163,cond_argmax,0.5869187712669373,0,1
163,cond_sample,0.5869187712669373,0,1
163,cond_topk_rescore,0.18299600481987,0,1
163,gibbs,3.869194746017456,0,1
164,ground_truth,-1.3472799764713272e-08,1,1
164,untouched,18.821273803710938,0,1
164,random_token,17.39311981201172,0,1
164,cond_argmax,14.908670425415039,0,1
164,cond_sample,24.94692611694336,0,1
164,cond_topk_rescore,12.640281677246094,0,1
164,gibbs,14.908670425415039,0,1
165,ground_truth,1.870728283392964e-08,1,1
165,untouched,8.87199878692627,0,1
165,random_token,7.5197672843933105,0,1
165,cond_argmax,9.104247093200684,0,1
165,cond_sample,9.104247093200684,0,1
165,cond_topk_rescore,0.46130484342575073,0,1
165,gibbs,9.104247093200684,0,1
166,ground_truth,2.3748725652694702e-08,1,1
166,untouched,4.737774848937988,0,1
166,random_token,1.3790385723114014,0,1
166,cond_argmax,14.233097076416016,0,1
166,cond_sample,8.059137344360352,0,1
166,cond_topk_rescore,0.01616387814283371,0,1
166,gibbs,0.011322536505758762,0,1
167,ground_truth,3.7228392812949096e-08,1,1
167,untouched,11.39724063873291,0,1
167,random_token,11.724921226501465,0,1
167,cond_argmax,9.55970573425293,0,1
167,cond_sample,9.55970573425293,0,1
167,cond_topk_rescore,3.7228392812949096e-08,1,1
167,gibbs,8.158507347106934,0,1
168,ground_truth,1.0011717677116394e-08,1,1
168,untouched,8.699699401855469,0,1
168,random_token,12.856535911560059,0,1
168,cond_argmax,14.51234245300293,0,1
168,cond_sample,14.51234245300293,0,1
168,cond_topk_rescore,1.0011717677116394e-08,1,1
168,gibbs,8.699699401855469,0,1
169,ground_truth,1.482692901788596e-08,1,1
169,untouched,8.455365180969238,0,1
169,random_token,9.961905479431152,0,1
169,cond_argmax,15.64596176147461,0,1
169,cond_sample,14.717567443847656,0,1
169,cond_topk_rescore,13.371447563171387,0,1
169,gibbs,8.455365180969238,0,1
170,ground_truth,2.612637217680458e-08,1,1
170,untouched,7.094611644744873,0,1
170,random_token,4.53540563583374,0,1
170,cond_argmax,2.612637217680458e-08,1,1
170,cond_sample,2.612637217680458e-08,1,1
170,cond_topk_rescore,2.612637217680458e-08,1,1
170,gibbs,2.612637217680458e-08,1,1
171,ground_truth,-2.9016518965363503e-08,1,1
171,untouched,9.396536827087402,0,1
171,random_token,10.236153602600098,0,1
171,cond_argmax,8.744851112365723,0,1
171,cond_sample,8.823405265808105,0,1
171,cond_topk_rescore,7.472749710083008,0,1
171,gibbs,7.9572672843933105,0,1
172,ground_truth,-2.9802322387695312e-08,1,1
172,untouched,11.208410263061523,0,1
172,random_token,20.73765754699707,0,1
172,cond_argmax,20.642169952392578,0,1
172,cond_sample,4.063133239746094,0,1
172,cond_topk_rescore,0.6543918251991272,0,1
172,gibbs,0.8896986842155457,0,1
173,ground_truth,7.613562047481537e-08,1,1
173,untouched,12.299047470092773,0,1
173,random_token,9.275018692016602,0,1
173,cond_argmax,4.099210739135742,0,1
173,cond_sample,3.8491463661193848,0,1
173,cond_topk_rescore,5.727464199066162,0,1
173,gibbs,7.602606773376465,0,1
174,ground_truth,-2.9802322387695312e-08,1,1
174,untouched,11.507514953613281,0,1
174,random_token,12.140939712524414,0,1
174,cond_argmax,0.5123831629753113,0,1
174,cond_sample,0.5123831629753113,0,1
174,cond_topk_rescore,-2.9802322387695312e-08,1,1
174,gibbs,0.5123831629753113,0,1
175,ground_truth,2.5520421331748366e-09,1,1
175,untouched,10.50686264038086,0,1
175,random_token,7.332269668579102,0,1
175,cond_argmax,1.8846997022628784,0,1
175,cond_sample,1.8846997022628784,0,1
175,cond_topk_rescore,2.5520421331748366e-09,1,1
175,gibbs,1.8846997022628784,0,1
176,ground_truth,-3.257815706092515e-08,1,1
176,untouched,14.636604309082031,0,1
176,random_token,15.008620262145996,0,1
176,cond_argmax,20.698808670043945,0,1
176,cond_sample,20.698808670043945,0,1
176,cond_topk_rescore,12.142056465148926,0,1
176,gibbs,14.636604309082031,0,1
177,ground_truth,-2.452600256219739e-08,1,1
177,untouched,12.693471908569336,0,1
177,random_token,8.29749584197998,0,1
177,cond_argmax,10.51810359954834,0,1
177,cond_sample,10.51810359954834,0,1
177,cond_topk_rescore,5.658567905426025,0,1
177,gibbs,5.658567905426025,0,1
178,ground_truth,-3.096647560596466e-08,1,1
178,untouched,10.579093933105469,0,1
178,random_token,11.913179397583008,0,1
178,cond_argmax,8.216034889221191,0,1
178,cond_sample,12.575207710266113,0,1
178,cond_topk_rescore,9.11488151550293,0,1
178,gibbs,12.049400329589844,0,1
179,ground_truth,1.2398231774568558e-08,1,1
179,untouched,2.0878653526306152,0,1
179,random_token,12.885322570800781,0,1
179,cond_argmax,1.2398231774568558e-08,1,1
179,cond_sample,1.2398231774568558e-08,1,1
179,cond_topk_rescore,1.2398231774568558e-08,1,1
179,gibbs,1.2398231774568558e-08,1,1
180,ground_truth,-3.096647560596466e-08,1,1
180,untouched,20.395559310913086,0,1
180,random_token,13.0746488571167,0,1
180,cond_argmax,8.216034889221191,0,1
180,cond_sample,13.433198928833008,0,1
180,cond_topk_rescore,6.4607319831848145,0,1
180,gibbs,10.102956771850586,0,1
181,ground_truth,-3.096647560596466e-08,1,1
181,untouched,14.549165725708008,0,1
181,random_token,7.685649871826172,0,1
181,cond_argmax,8.216034889221191,0,1
181,cond_sample,16.0966796875,0,1
181,cond_topk_rescore,6.4607319831848145,0,1
181,gibbs,8.427264213562012,0,1
182,ground_truth,-8.331170420206035e-09,1,1
182,untouched,5.471429824829102,0,1
182,random_token,10.384098052978516,0,1
182,cond_argmax,4.664141654968262,0,1
182,cond_sample,8.098488807678223,0,1
182,cond_topk_rescore,-8.331170420206035e-09,1,1
182,gibbs,4.664141654968262,0,1
183,ground_truth,-7.2530932371250856e-09,1,1
183,untouched,5.0631842613220215,0,1
183,random_token,7.012939453125,0,1
183,cond_argmax,6.145380020141602,0,1
183,cond_sample,5.705862998962402,0,1
183,cond_topk_rescore,4.6461029052734375,0,1
183,gibbs,6.143955230712891,0,1
184,ground_truth,-2.269041488034418e-08,1,1
184,untouched,15.132118225097656,0,1
184,random_token,21.71090316772461,0,1
184,cond_argmax,5.713145732879639,0,1
184,cond_sample,11.648780822753906,0,1
184,cond_topk_rescore,8.58555793762207,0,1
184,gibbs,11.648780822753906,0,1
185,ground_truth,-1.234002411365509e-08,1,1
185,untouched,0.5700680613517761,0,1
185,random_token,7.698699951171875,0,1
185,cond_argmax,-1.234002411365509e-08,1,1
185,cond_sample,-1.234002411365509e-08,1,1
185,cond_topk_rescore,-1.234002411365509e-08,1,1
185,gibbs,-1.234002411365509e-08,1,1
186,ground_truth,-3.4458935260772705e-08,1,1
186,untouched,12.025732040405273,0,1
186,random_token,12.950665473937988,0,1
186,cond_argmax,18.24700164794922,0,1
186,cond_sample,18.24700164794922,0,1
186,cond_topk_rescore,9.32597827911377,0,1
186,gibbs,18.24700164794922,0,1
187,ground_truth,-4.6798959374427795e-08,1,1
187,untouched,2.5567071437835693,0,1
187,random_token,6.376353740692139,0,1
187,cond_argmax,10.261096954345703,0,1
187,cond_sample,0.4931720197200775,0,1
