sample_idx,method,mh_enabled,trajectory,avg_l2_dist,avg_kl_div,accuracy_pct
0,random,True,"[{'step': 0, 'avg_l2_distance': 2.7456960678100586, 'avg_kl_divergence': 0.4258495271205902, 'entropy': 10.824847221374512}, {'step': 1, 'avg_l2_distance': 2.7456960678100586, 'avg_kl_divergence': 0.4258495271205902, 'entropy': 10.824850082397461}, {'step': 2, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.824846267700195}, {'step': 3, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.824832916259766}, {'step': 4, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.824838638305664}, {'step': 5, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.824834823608398}, {'step': 6, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.82482624053955}, {'step': 7, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.824834823608398}, {'step': 8, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.82482624053955}, {'step': 9, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.824821472167969}, {'step': 10, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.824820518493652}, {'step': 11, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.824817657470703}, {'step': 12, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.82481575012207}, {'step': 13, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.824811935424805}, {'step': 14, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.824804306030273}, {'step': 15, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.824808120727539}, {'step': 16, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.824790000915527}, {'step': 17, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.824787139892578}, {'step': 18, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.82479190826416}, {'step': 19, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.824785232543945}, {'step': 20, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.824771881103516}, {'step': 21, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.824745178222656}, {'step': 22, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.824753761291504}, {'step': 23, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.824737548828125}, {'step': 24, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.82473373413086}, {'step': 25, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.824691772460938}, {'step': 26, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.824699401855469}, {'step': 27, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.824701309204102}, {'step': 28, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.82465934753418}, {'step': 29, 'avg_l2_distance': 2.6273245811462402, 'avg_kl_divergence': 0.08593816310167313, 'entropy': 10.82464599609375}, {'step': 30, 'avg_l2_distance': 2.600019693374634, 'avg_kl_divergence': 3.682889223098755, 'entropy': 10.824618339538574}, {'step': 31, 'avg_l2_distance': 2.600019693374634, 'avg_kl_divergence': 3.682889223098755, 'entropy': 10.824535369873047}, {'step': 32, 'avg_l2_distance': 2.652590751647949, 'avg_kl_divergence': 0.23989905416965485, 'entropy': 10.824496269226074}, {'step': 33, 'avg_l2_distance': 2.652590751647949, 'avg_kl_divergence': 0.23989905416965485, 'entropy': 10.824392318725586}, {'step': 34, 'avg_l2_distance': 2.8699545860290527, 'avg_kl_divergence': 0.10217484086751938, 'entropy': 10.824304580688477}, {'step': 35, 'avg_l2_distance': 2.8699545860290527, 'avg_kl_divergence': 0.10217484086751938, 'entropy': 10.824504852294922}, {'step': 36, 'avg_l2_distance': 2.8699545860290527, 'avg_kl_divergence': 0.10217484086751938, 'entropy': 10.824474334716797}, {'step': 37, 'avg_l2_distance': 2.8699545860290527, 'avg_kl_divergence': 0.10217484086751938, 'entropy': 10.82439136505127}, {'step': 38, 'avg_l2_distance': 2.8699545860290527, 'avg_kl_divergence': 0.10217484086751938, 'entropy': 10.824329376220703}, {'step': 39, 'avg_l2_distance': 2.8699545860290527, 'avg_kl_divergence': 0.10217484086751938, 'entropy': 10.824202537536621}, {'step': 40, 'avg_l2_distance': 2.8699545860290527, 'avg_kl_divergence': 0.10217484086751938, 'entropy': 10.82404899597168}, {'step': 41, 'avg_l2_distance': 2.8699545860290527, 'avg_kl_divergence': 0.10217484086751938, 'entropy': 10.823854446411133}, {'step': 42, 'avg_l2_distance': 2.8699545860290527, 'avg_kl_divergence': 0.10217484086751938, 'entropy': 10.82356071472168}, {'step': 43, 'avg_l2_distance': 2.8699545860290527, 'avg_kl_divergence': 0.10217484086751938, 'entropy': 10.823184967041016}, {'step': 44, 'avg_l2_distance': 2.8699545860290527, 'avg_kl_divergence': 0.10217484086751938, 'entropy': 10.822479248046875}, {'step': 45, 'avg_l2_distance': 2.8699545860290527, 'avg_kl_divergence': 0.10217484086751938, 'entropy': 10.821379661560059}, {'step': 46, 'avg_l2_distance': 2.8699545860290527, 'avg_kl_divergence': 0.10217484086751938, 'entropy': 10.819242477416992}, {'step': 47, 'avg_l2_distance': 2.8699545860290527, 'avg_kl_divergence': 0.10217484086751938, 'entropy': 10.814215660095215}, {'step': 48, 'avg_l2_distance': 2.8699545860290527, 'avg_kl_divergence': 0.10217484086751938, 'entropy': 10.796051025390625}, {'step': 49, 'avg_l2_distance': 2.8699545860290527, 'avg_kl_divergence': 0.10217484086751938, 'entropy': 10.082860946655273}]",2.8699545860290527,0.10217484086751938,0.0
1,random,True,"[{'step': 0, 'avg_l2_distance': 2.434654712677002, 'avg_kl_divergence': 11.14013671875, 'entropy': 10.824850082397461}, {'step': 1, 'avg_l2_distance': 2.434654712677002, 'avg_kl_divergence': 11.14013671875, 'entropy': 10.824834823608398}, {'step': 2, 'avg_l2_distance': 2.434654712677002, 'avg_kl_divergence': 11.14013671875, 'entropy': 10.824830055236816}, {'step': 3, 'avg_l2_distance': 2.434654712677002, 'avg_kl_divergence': 11.14013671875, 'entropy': 10.824836730957031}, {'step': 4, 'avg_l2_distance': 2.434654712677002, 'avg_kl_divergence': 11.14013671875, 'entropy': 10.824836730957031}, {'step': 5, 'avg_l2_distance': 2.434654712677002, 'avg_kl_divergence': 11.14013671875, 'entropy': 10.824835777282715}, {'step': 6, 'avg_l2_distance': 2.434654712677002, 'avg_kl_divergence': 11.14013671875, 'entropy': 10.82481575012207}, {'step': 7, 'avg_l2_distance': 2.434654712677002, 'avg_kl_divergence': 11.14013671875, 'entropy': 10.824808120727539}, {'step': 8, 'avg_l2_distance': 2.434654712677002, 'avg_kl_divergence': 11.14013671875, 'entropy': 10.824810981750488}, {'step': 9, 'avg_l2_distance': 2.434654712677002, 'avg_kl_divergence': 11.14013671875, 'entropy': 10.824804306030273}, {'step': 10, 'avg_l2_distance': 2.434654712677002, 'avg_kl_divergence': 11.14013671875, 'entropy': 10.824789047241211}, {'step': 11, 'avg_l2_distance': 2.434654712677002, 'avg_kl_divergence': 11.14013671875, 'entropy': 10.824789047241211}, {'step': 12, 'avg_l2_distance': 2.434654712677002, 'avg_kl_divergence': 11.14013671875, 'entropy': 10.824785232543945}, {'step': 13, 'avg_l2_distance': 2.434654712677002, 'avg_kl_divergence': 11.14013671875, 'entropy': 10.824785232543945}, {'step': 14, 'avg_l2_distance': 2.434654712677002, 'avg_kl_divergence': 11.14013671875, 'entropy': 10.824769973754883}, {'step': 15, 'avg_l2_distance': 2.434654712677002, 'avg_kl_divergence': 11.14013671875, 'entropy': 10.824786186218262}, {'step': 16, 'avg_l2_distance': 2.459177017211914, 'avg_kl_divergence': 8.1478853225708, 'entropy': 10.824779510498047}, {'step': 17, 'avg_l2_distance': 2.459177017211914, 'avg_kl_divergence': 8.1478853225708, 'entropy': 10.824787139892578}, {'step': 18, 'avg_l2_distance': 2.87345552444458, 'avg_kl_divergence': 16.492509841918945, 'entropy': 10.824775695800781}, {'step': 19, 'avg_l2_distance': 2.87345552444458, 'avg_kl_divergence': 16.492509841918945, 'entropy': 10.824792861938477}, {'step': 20, 'avg_l2_distance': 2.87345552444458, 'avg_kl_divergence': 16.492509841918945, 'entropy': 10.824790954589844}, {'step': 21, 'avg_l2_distance': 2.87345552444458, 'avg_kl_divergence': 16.492509841918945, 'entropy': 10.824773788452148}, {'step': 22, 'avg_l2_distance': 2.87345552444458, 'avg_kl_divergence': 16.492509841918945, 'entropy': 10.824766159057617}, {'step': 23, 'avg_l2_distance': 2.87345552444458, 'avg_kl_divergence': 16.492509841918945, 'entropy': 10.824764251708984}, {'step': 24, 'avg_l2_distance': 2.87345552444458, 'avg_kl_divergence': 16.492509841918945, 'entropy': 10.824756622314453}, {'step': 25, 'avg_l2_distance': 2.87345552444458, 'avg_kl_divergence': 16.492509841918945, 'entropy': 10.824750900268555}, {'step': 26, 'avg_l2_distance': 2.87345552444458, 'avg_kl_divergence': 16.492509841918945, 'entropy': 10.824738502502441}, {'step': 27, 'avg_l2_distance': 2.87345552444458, 'avg_kl_divergence': 16.492509841918945, 'entropy': 10.824710845947266}, {'step': 28, 'avg_l2_distance': 2.87345552444458, 'avg_kl_divergence': 16.492509841918945, 'entropy': 10.824692726135254}, {'step': 29, 'avg_l2_distance': 2.87345552444458, 'avg_kl_divergence': 16.492509841918945, 'entropy': 10.824666976928711}, {'step': 30, 'avg_l2_distance': 2.3400051593780518, 'avg_kl_divergence': 6.418000221252441, 'entropy': 10.82464599609375}, {'step': 31, 'avg_l2_distance': 2.3400051593780518, 'avg_kl_divergence': 6.418000221252441, 'entropy': 10.824548721313477}, {'step': 32, 'avg_l2_distance': 2.3400051593780518, 'avg_kl_divergence': 6.418000221252441, 'entropy': 10.824498176574707}, {'step': 33, 'avg_l2_distance': 2.3400051593780518, 'avg_kl_divergence': 6.418000221252441, 'entropy': 10.824472427368164}, {'step': 34, 'avg_l2_distance': 2.3400051593780518, 'avg_kl_divergence': 6.418000221252441, 'entropy': 10.82441520690918}, {'step': 35, 'avg_l2_distance': 2.3400051593780518, 'avg_kl_divergence': 6.418000221252441, 'entropy': 10.824348449707031}, {'step': 36, 'avg_l2_distance': 2.4408340454101562, 'avg_kl_divergence': 3.7237496376037598, 'entropy': 10.824267387390137}, {'step': 37, 'avg_l2_distance': 2.4408340454101562, 'avg_kl_divergence': 3.7237496376037598, 'entropy': 10.82401180267334}, {'step': 38, 'avg_l2_distance': 2.4408340454101562, 'avg_kl_divergence': 3.7237496376037598, 'entropy': 10.82382869720459}, {'step': 39, 'avg_l2_distance': 2.4408340454101562, 'avg_kl_divergence': 3.7237496376037598, 'entropy': 10.823722839355469}, {'step': 40, 'avg_l2_distance': 2.4408340454101562, 'avg_kl_divergence': 3.7237496376037598, 'entropy': 10.823381423950195}, {'step': 41, 'avg_l2_distance': 2.4408340454101562, 'avg_kl_divergence': 3.7237496376037598, 'entropy': 10.822999954223633}, {'step': 42, 'avg_l2_distance': 2.4408340454101562, 'avg_kl_divergence': 3.7237496376037598, 'entropy': 10.822580337524414}, {'step': 43, 'avg_l2_distance': 2.4408340454101562, 'avg_kl_divergence': 3.7237496376037598, 'entropy': 10.821809768676758}, {'step': 44, 'avg_l2_distance': 2.4408340454101562, 'avg_kl_divergence': 3.7237496376037598, 'entropy': 10.820570945739746}, {'step': 45, 'avg_l2_distance': 2.4408340454101562, 'avg_kl_divergence': 3.7237496376037598, 'entropy': 10.818747520446777}, {'step': 46, 'avg_l2_distance': 2.4408340454101562, 'avg_kl_divergence': 3.7237496376037598, 'entropy': 10.814946174621582}, {'step': 47, 'avg_l2_distance': 2.4408340454101562, 'avg_kl_divergence': 3.7237496376037598, 'entropy': 10.806268692016602}, {'step': 48, 'avg_l2_distance': 2.4408340454101562, 'avg_kl_divergence': 3.7237496376037598, 'entropy': 10.774837493896484}, {'step': 49, 'avg_l2_distance': 2.4408340454101562, 'avg_kl_divergence': 3.7237496376037598, 'entropy': 10.339642524719238}]",2.4408340454101562,3.7237496376037598,0.0
2,random,True,"[{'step': 0, 'avg_l2_distance': 2.047541379928589, 'avg_kl_divergence': 8.551812171936035, 'entropy': 10.82485294342041}, {'step': 1, 'avg_l2_distance': 2.047541379928589, 'avg_kl_divergence': 8.551812171936035, 'entropy': 10.824841499328613}, {'step': 2, 'avg_l2_distance': 2.047541379928589, 'avg_kl_divergence': 8.551812171936035, 'entropy': 10.824832916259766}, {'step': 3, 'avg_l2_distance': 2.047541379928589, 'avg_kl_divergence': 8.551812171936035, 'entropy': 10.824836730957031}, {'step': 4, 'avg_l2_distance': 2.047541379928589, 'avg_kl_divergence': 8.551812171936035, 'entropy': 10.824824333190918}, {'step': 5, 'avg_l2_distance': 2.047541379928589, 'avg_kl_divergence': 8.551812171936035, 'entropy': 10.8248291015625}, {'step': 6, 'avg_l2_distance': 2.047541379928589, 'avg_kl_divergence': 8.551812171936035, 'entropy': 10.824814796447754}, {'step': 7, 'avg_l2_distance': 2.047541379928589, 'avg_kl_divergence': 8.551812171936035, 'entropy': 10.824817657470703}, {'step': 8, 'avg_l2_distance': 2.047541379928589, 'avg_kl_divergence': 8.551812171936035, 'entropy': 10.824811935424805}, {'step': 9, 'avg_l2_distance': 2.047541379928589, 'avg_kl_divergence': 8.551812171936035, 'entropy': 10.824817657470703}, {'step': 10, 'avg_l2_distance': 2.047541379928589, 'avg_kl_divergence': 8.551812171936035, 'entropy': 10.82481575012207}, {'step': 11, 'avg_l2_distance': 2.047541379928589, 'avg_kl_divergence': 8.551812171936035, 'entropy': 10.824799537658691}, {'step': 12, 'avg_l2_distance': 2.047541379928589, 'avg_kl_divergence': 8.551812171936035, 'entropy': 10.824804306030273}, {'step': 13, 'avg_l2_distance': 2.047541379928589, 'avg_kl_divergence': 8.551812171936035, 'entropy': 10.824798583984375}, {'step': 14, 'avg_l2_distance': 2.047541379928589, 'avg_kl_divergence': 8.551812171936035, 'entropy': 10.82479190826416}, {'step': 15, 'avg_l2_distance': 2.047541379928589, 'avg_kl_divergence': 8.551812171936035, 'entropy': 10.824772834777832}, {'step': 16, 'avg_l2_distance': 2.047541379928589, 'avg_kl_divergence': 8.551812171936035, 'entropy': 10.824764251708984}, {'step': 17, 'avg_l2_distance': 2.047541379928589, 'avg_kl_divergence': 8.551812171936035, 'entropy': 10.824777603149414}, {'step': 18, 'avg_l2_distance': 2.047541379928589, 'avg_kl_divergence': 8.551812171936035, 'entropy': 10.824751853942871}, {'step': 19, 'avg_l2_distance': 2.047541379928589, 'avg_kl_divergence': 8.551812171936035, 'entropy': 10.824759483337402}, {'step': 20, 'avg_l2_distance': 2.047541379928589, 'avg_kl_divergence': 8.551812171936035, 'entropy': 10.824737548828125}, {'step': 21, 'avg_l2_distance': 2.047541379928589, 'avg_kl_divergence': 8.551812171936035, 'entropy': 10.824752807617188}, {'step': 22, 'avg_l2_distance': 2.047541379928589, 'avg_kl_divergence': 8.551812171936035, 'entropy': 10.824731826782227}, {'step': 23, 'avg_l2_distance': 2.047541379928589, 'avg_kl_divergence': 8.551812171936035, 'entropy': 10.824687957763672}, {'step': 24, 'avg_l2_distance': 2.047541379928589, 'avg_kl_divergence': 8.551812171936035, 'entropy': 10.824699401855469}, {'step': 25, 'avg_l2_distance': 2.21636962890625, 'avg_kl_divergence': 2.757009506225586, 'entropy': 10.824684143066406}, {'step': 26, 'avg_l2_distance': 2.21636962890625, 'avg_kl_divergence': 2.757009506225586, 'entropy': 10.824652671813965}, {'step': 27, 'avg_l2_distance': 2.21636962890625, 'avg_kl_divergence': 2.757009506225586, 'entropy': 10.82467269897461}, {'step': 28, 'avg_l2_distance': 2.21636962890625, 'avg_kl_divergence': 2.757009506225586, 'entropy': 10.824636459350586}, {'step': 29, 'avg_l2_distance': 2.21636962890625, 'avg_kl_divergence': 2.757009506225586, 'entropy': 10.824613571166992}, {'step': 30, 'avg_l2_distance': 2.21636962890625, 'avg_kl_divergence': 2.757009506225586, 'entropy': 10.824602127075195}, {'step': 31, 'avg_l2_distance': 2.21636962890625, 'avg_kl_divergence': 2.757009506225586, 'entropy': 10.824535369873047}, {'step': 32, 'avg_l2_distance': 2.21636962890625, 'avg_kl_divergence': 2.757009506225586, 'entropy': 10.82453727722168}, {'step': 33, 'avg_l2_distance': 2.21636962890625, 'avg_kl_divergence': 2.757009506225586, 'entropy': 10.824488639831543}, {'step': 34, 'avg_l2_distance': 2.21636962890625, 'avg_kl_divergence': 2.757009506225586, 'entropy': 10.82439136505127}, {'step': 35, 'avg_l2_distance': 2.21636962890625, 'avg_kl_divergence': 2.757009506225586, 'entropy': 10.824358940124512}, {'step': 36, 'avg_l2_distance': 2.4400758743286133, 'avg_kl_divergence': 4.098852157592773, 'entropy': 10.824308395385742}, {'step': 37, 'avg_l2_distance': 2.6310932636260986, 'avg_kl_divergence': 2.012009620666504, 'entropy': 10.824254989624023}, {'step': 38, 'avg_l2_distance': 2.6310932636260986, 'avg_kl_divergence': 2.012009620666504, 'entropy': 10.824148178100586}, {'step': 39, 'avg_l2_distance': 2.6310932636260986, 'avg_kl_divergence': 2.012009620666504, 'entropy': 10.824021339416504}, {'step': 40, 'avg_l2_distance': 2.6310932636260986, 'avg_kl_divergence': 2.012009620666504, 'entropy': 10.823914527893066}, {'step': 41, 'avg_l2_distance': 2.6310932636260986, 'avg_kl_divergence': 2.012009620666504, 'entropy': 10.823620796203613}, {'step': 42, 'avg_l2_distance': 2.1945552825927734, 'avg_kl_divergence': 3.321406602859497, 'entropy': 10.823322296142578}, {'step': 43, 'avg_l2_distance': 1.977532982826233, 'avg_kl_divergence': 2.198147773742676, 'entropy': 10.822402000427246}, {'step': 44, 'avg_l2_distance': 1.977532982826233, 'avg_kl_divergence': 2.198147773742676, 'entropy': 10.820871353149414}, {'step': 45, 'avg_l2_distance': 1.977532982826233, 'avg_kl_divergence': 2.198147773742676, 'entropy': 10.819018363952637}, {'step': 46, 'avg_l2_distance': 1.977532982826233, 'avg_kl_divergence': 2.198147773742676, 'entropy': 10.815237045288086}, {'step': 47, 'avg_l2_distance': 1.977532982826233, 'avg_kl_divergence': 2.198147773742676, 'entropy': 10.806917190551758}, {'step': 48, 'avg_l2_distance': 1.977532982826233, 'avg_kl_divergence': 2.198147773742676, 'entropy': 10.776384353637695}, {'step': 49, 'avg_l2_distance': 1.977532982826233, 'avg_kl_divergence': 2.198147773742676, 'entropy': 10.359577178955078}]",1.977532982826233,2.198147773742676,0.0
3,random,True,"[{'step': 0, 'avg_l2_distance': 2.712339162826538, 'avg_kl_divergence': 1.1478288173675537, 'entropy': 10.824823379516602}, {'step': 1, 'avg_l2_distance': 2.754974603652954, 'avg_kl_divergence': 1.3216992616653442, 'entropy': 10.824817657470703}, {'step': 2, 'avg_l2_distance': 2.750032663345337, 'avg_kl_divergence': 0.07633872330188751, 'entropy': 10.824828147888184}, {'step': 3, 'avg_l2_distance': 2.750032663345337, 'avg_kl_divergence': 0.07633872330188751, 'entropy': 10.824828147888184}, {'step': 4, 'avg_l2_distance': 2.750032663345337, 'avg_kl_divergence': 0.07633872330188751, 'entropy': 10.824838638305664}, {'step': 5, 'avg_l2_distance': 2.750032663345337, 'avg_kl_divergence': 0.07633872330188751, 'entropy': 10.824837684631348}, {'step': 6, 'avg_l2_distance': 2.750032663345337, 'avg_kl_divergence': 0.07633872330188751, 'entropy': 10.824836730957031}, {'step': 7, 'avg_l2_distance': 2.750032663345337, 'avg_kl_divergence': 0.07633872330188751, 'entropy': 10.824831008911133}, {'step': 8, 'avg_l2_distance': 2.750032663345337, 'avg_kl_divergence': 0.07633872330188751, 'entropy': 10.824823379516602}, {'step': 9, 'avg_l2_distance': 2.750032663345337, 'avg_kl_divergence': 0.07633872330188751, 'entropy': 10.824820518493652}, {'step': 10, 'avg_l2_distance': 2.750032663345337, 'avg_kl_divergence': 0.07633872330188751, 'entropy': 10.824814796447754}, {'step': 11, 'avg_l2_distance': 2.750032663345337, 'avg_kl_divergence': 0.07633872330188751, 'entropy': 10.824810981750488}, {'step': 12, 'avg_l2_distance': 2.750032663345337, 'avg_kl_divergence': 0.07633872330188751, 'entropy': 10.824809074401855}, {'step': 13, 'avg_l2_distance': 2.750032663345337, 'avg_kl_divergence': 0.07633872330188751, 'entropy': 10.824800491333008}, {'step': 14, 'avg_l2_distance': 2.750032663345337, 'avg_kl_divergence': 0.07633872330188751, 'entropy': 10.824789047241211}, {'step': 15, 'avg_l2_distance': 2.750032663345337, 'avg_kl_divergence': 0.07633872330188751, 'entropy': 10.82480239868164}, {'step': 16, 'avg_l2_distance': 2.750032663345337, 'avg_kl_divergence': 0.07633872330188751, 'entropy': 10.824796676635742}, {'step': 17, 'avg_l2_distance': 2.738840341567993, 'avg_kl_divergence': 1.369035243988037, 'entropy': 10.824789047241211}, {'step': 18, 'avg_l2_distance': 2.738840341567993, 'avg_kl_divergence': 1.369035243988037, 'entropy': 10.824760437011719}, {'step': 19, 'avg_l2_distance': 2.738840341567993, 'avg_kl_divergence': 1.369035243988037, 'entropy': 10.824750900268555}, {'step': 20, 'avg_l2_distance': 2.738840341567993, 'avg_kl_divergence': 1.369035243988037, 'entropy': 10.82473087310791}, {'step': 21, 'avg_l2_distance': 2.738840341567993, 'avg_kl_divergence': 1.369035243988037, 'entropy': 10.82474422454834}, {'step': 22, 'avg_l2_distance': 2.738840341567993, 'avg_kl_divergence': 1.369035243988037, 'entropy': 10.824745178222656}, {'step': 23, 'avg_l2_distance': 2.738840341567993, 'avg_kl_divergence': 1.369035243988037, 'entropy': 10.824706077575684}, {'step': 24, 'avg_l2_distance': 2.738840341567993, 'avg_kl_divergence': 1.369035243988037, 'entropy': 10.824695587158203}, {'step': 25, 'avg_l2_distance': 2.738840341567993, 'avg_kl_divergence': 1.369035243988037, 'entropy': 10.824697494506836}, {'step': 26, 'avg_l2_distance': 2.738840341567993, 'avg_kl_divergence': 1.369035243988037, 'entropy': 10.824670791625977}, {'step': 27, 'avg_l2_distance': 2.738840341567993, 'avg_kl_divergence': 1.369035243988037, 'entropy': 10.824653625488281}, {'step': 28, 'avg_l2_distance': 2.738840341567993, 'avg_kl_divergence': 1.369035243988037, 'entropy': 10.824631690979004}, {'step': 29, 'avg_l2_distance': 2.738840341567993, 'avg_kl_divergence': 1.369035243988037, 'entropy': 10.824602127075195}, {'step': 30, 'avg_l2_distance': 2.738840341567993, 'avg_kl_divergence': 1.369035243988037, 'entropy': 10.82456111907959}, {'step': 31, 'avg_l2_distance': 2.738840341567993, 'avg_kl_divergence': 1.369035243988037, 'entropy': 10.82453727722168}, {'step': 32, 'avg_l2_distance': 2.738840341567993, 'avg_kl_divergence': 1.369035243988037, 'entropy': 10.824469566345215}, {'step': 33, 'avg_l2_distance': 2.738840341567993, 'avg_kl_divergence': 1.369035243988037, 'entropy': 10.824433326721191}, {'step': 34, 'avg_l2_distance': 2.738840341567993, 'avg_kl_divergence': 1.369035243988037, 'entropy': 10.824382781982422}, {'step': 35, 'avg_l2_distance': 2.738840341567993, 'avg_kl_divergence': 1.369035243988037, 'entropy': 10.82432746887207}, {'step': 36, 'avg_l2_distance': 2.738840341567993, 'avg_kl_divergence': 1.369035243988037, 'entropy': 10.824193954467773}, {'step': 37, 'avg_l2_distance': 2.738840341567993, 'avg_kl_divergence': 1.369035243988037, 'entropy': 10.824117660522461}, {'step': 38, 'avg_l2_distance': 2.738840341567993, 'avg_kl_divergence': 1.369035243988037, 'entropy': 10.823993682861328}, {'step': 39, 'avg_l2_distance': 2.738840341567993, 'avg_kl_divergence': 1.369035243988037, 'entropy': 10.82381820678711}, {'step': 40, 'avg_l2_distance': 2.7925169467926025, 'avg_kl_divergence': 0.6202526092529297, 'entropy': 10.82359504699707}, {'step': 41, 'avg_l2_distance': 2.7925169467926025, 'avg_kl_divergence': 0.6202526092529297, 'entropy': 10.82345199584961}, {'step': 42, 'avg_l2_distance': 2.7925169467926025, 'avg_kl_divergence': 0.6202526092529297, 'entropy': 10.823067665100098}, {'step': 43, 'avg_l2_distance': 2.7925169467926025, 'avg_kl_divergence': 0.6202526092529297, 'entropy': 10.822456359863281}, {'step': 44, 'avg_l2_distance': 2.7925169467926025, 'avg_kl_divergence': 0.6202526092529297, 'entropy': 10.821630477905273}, {'step': 45, 'avg_l2_distance': 2.7925169467926025, 'avg_kl_divergence': 0.6202526092529297, 'entropy': 10.820148468017578}, {'step': 46, 'avg_l2_distance': 2.7925169467926025, 'avg_kl_divergence': 0.6202526092529297, 'entropy': 10.817428588867188}, {'step': 47, 'avg_l2_distance': 2.7925169467926025, 'avg_kl_divergence': 0.6202526092529297, 'entropy': 10.810848236083984}, {'step': 48, 'avg_l2_distance': 2.7925169467926025, 'avg_kl_divergence': 0.6202526092529297, 'entropy': 10.787540435791016}, {'step': 49, 'avg_l2_distance': 2.7925169467926025, 'avg_kl_divergence': 0.6202526092529297, 'entropy': 10.359207153320312}]",2.7925169467926025,0.6202526092529297,0.0
